,list_price,bathrooms,sqft,parking,mean_district_income,district_code,final_price_transformed,final_price_log,bedrooms_ag,bedrooms_bg
2298,699000,4,1750.0,1,31692,126,2.391380347440431,13.569610019527447,4,1
2301,680000,2,1100.0,1,53583,75,2.390848980022168,13.422467969854669,1,1
2302,999800,5,2250.0,11,34200,118,2.392128127242403,13.793264949016956,4,0
2303,755000,1,900.0,2,33256,127,2.391232761057883,13.527828485512494,3,0
2304,529000,1,650.0,0,53583,75,2.390096925857298,13.22852357323272,1,1
2305,745000,1,650.0,1,70600,77,2.3911260168922936,13.498056327178825,1,1
2306,1538000,5,3250.0,4,40442,48,2.3934218476749014,14.237504968023648,5,2
2307,515900,1,250.0,0,53583,75,2.389749372247095,13.14392915531889,0,0
2308,695000,3,1700.0,1,34200,118,2.390903565020818,13.437174117244362,3,1
2310,1099900,4,2124.0,1,52787,14,2.392494074004697,13.910811646818184,3,1
2318,385000,1,750.0,1,45936,34,2.388785923800095,12.92391243868049,2,0
2320,454900,1,550.0,1,45326,51,2.3891350279011765,13.001325049027272,1,0
2321,3199000,5,4250.0,6,64140,16,2.395001423680687,14.92242164944708,5,1
2322,589000,1,750.0,1,45737,84,2.390903565020818,13.437174117244362,1,1
2324,1725000,3,1750.0,1,111730,105,2.393627302804216,14.316285845876765,3,0
2325,237900,1,950.0,1,29528,22,2.386268248878673,12.429216196844385,2,0
2326,449900,1,250.0,0,70600,77,2.3891048334696143,12.994530005894443,0,0
2327,439000,2,850.0,1,30878,137,2.3890538557298404,12.983101310070822,2,0
2328,695000,2,1100.0,1,100516,40,2.3909008626368,13.43644392371064,2,0
2331,779900,2,850.0,1,70600,77,2.3913937445815328,13.573438996764546,2,0
2332,399000,1,750.0,1,85099,102,2.3886952479904453,12.904207367601158,1,0
2333,332900,1,750.0,1,29573,132,2.387744788027794,12.706847933442663,1,0
2334,359900,1,750.0,1,32997,113,2.3881734730968667,12.793859310432293,1,1
2336,549000,2,950.0,2,54438,17,2.3899555549018223,13.193753373491,2,0
2337,699000,2,1300.0,1,45326,51,2.391013566906381,13.467087190223308,2,1
2338,799000,2,1100.0,1,39740,93,2.3913488023338427,13.560618308335483,2,1
2340,568800,1,550.0,0,70600,77,2.390125818159646,13.235692062711331,1,0
2341,859000,1,850.0,1,207903,98,2.3917875598198437,13.688812904918317,1,1
2342,525000,1,550.0,0,57039,104,2.3899402616859,13.190022025878145,1,0
2343,1799900,2,1700.0,2,70600,77,2.393776414281253,14.375126345899696,2,1
2345,559900,1,550.0,0,56526,76,2.389993437411922,13.203021280421783,1,0
2346,399000,1,950.0,1,47002,11,2.3881056101969453,12.779873068457553,1,1
2350,389000,2,950.0,1,28085,130,2.388493790852242,12.86099861326992,2,0
2351,888000,2,750.0,0,53583,75,2.3917378730533985,13.673946993642486,1,1
2352,1038000,2,1700.0,1,72371,38,2.3921765296389568,13.808485943027309,2,1
2353,1895000,3,2374.0,1,207903,98,2.393913919828909,14.430696197054507,2,1
2354,699000,1,1300.0,0,55199,64,2.3915863777776067,13.62918097977278,2,0
2355,579000,2,750.0,1,54438,17,2.3901721499247,13.247232359450198,2,0
2357,838000,2,850.0,1,57039,104,2.391566077554175,13.623245326295,2,1
2358,860000,2,1100.0,1,169203,103,2.391635263189611,13.643535293224463,2,0
2360,529000,2,1100.0,1,34904,36,2.389862562552923,13.17115354157376,3,0
2361,1200000,8,2750.0,2,29958,27,2.3926278840211364,13.955272500339431,6,3
2362,723900,2,1100.0,1,56526,76,2.391096108724845,13.489780417874965,1,1
2365,547800,1,550.0,0,53583,75,2.3900367656152364,13.213665535811115,1,0
2366,399900,1,650.0,1,31771,1,2.3888468222168804,12.93723789327764,1,1
2367,939000,2,1100.0,1,57039,104,2.391883885186384,13.717897729097274,2,0
2368,919000,2,750.0,1,70600,77,2.3918766150671527,13.715690222682063,2,0
2370,659888,4,1700.0,1,30033,138,2.390721865484413,13.388566418178986,3,2
2371,695000,2,850.0,1,45326,51,2.3908764146746,13.42984807715229,2,0
2373,498000,1,650.0,1,52035,52,2.389502917664989,13.085699393032735,1,1
2375,399000,2,1300.0,1,32913,139,2.3886605827676064,12.896716695872,3,0
2376,484500,1,650.0,1,38527,31,2.3894581484540782,13.075271769870476,1,1
2379,529900,1,550.0,0,70600,77,2.389950127420926,13.19242847385259,1,0
2384,415000,1,250.0,0,57039,104,2.388842300024775,12.936245824926566,0,0
2386,1200000,3,2250.0,4,62378,12,2.3926917251781443,13.976778705560395,4,0
2387,499990,1,850.0,1,34168,26,2.3896587926818467,13.122363377404328,2,1
2389,657900,2,1300.0,1,54438,17,2.390576193259464,13.350295445450335,2,0
2390,349999,2,1300.0,1,27984,25,2.3881734730968667,12.793859310432293,4,0
2392,1130000,3,1750.0,1,52035,52,2.392418220604997,13.885969021612835,3,1
2393,729900,2,1100.0,2,44576,37,2.3910607676875486,13.480037821676143,2,2
2394,789800,2,1100.0,1,52787,14,2.391160471429336,13.507625778194974,2,1
2395,545000,2,1300.0,1,62378,12,2.3899402616859,13.190022025878145,2,1
2397,2949000,5,4250.0,4,64140,16,2.394984857558588,14.914122846632385,4,1
2399,460000,1,650.0,1,45326,51,2.389300818218745,13.038981768465275,2,0
2400,789000,2,950.0,1,34597,72,2.3913351591573098,13.556739829006911,2,1
2401,259900,2,750.0,1,27984,25,2.386268248878673,12.429216196844385,2,0
2406,540000,1,550.0,0,70600,77,2.390266013629588,13.270783382522602,1,0
2408,359900,2,1300.0,1,26548,2,2.388036379511177,12.765688433465597,3,0
2409,919000,2,1300.0,3,76629,114,2.392131386713608,13.794286921512647,3,0
2410,499900,1,250.0,1,54438,17,2.389412709431657,13.064734264567692,1,0
2411,678000,1,650.0,1,71204,87,2.3907932372018963,13.407542319637992,1,1
2412,1399000,2,1750.0,0,112766,95,2.3933796563822387,14.2216421106156,3,0
2413,499000,1,250.0,0,70600,77,2.389485089277855,13.081541382884074,0,1
2416,599900,2,950.0,1,45615,8,2.390366742450246,13.296316684527769,2,1
2417,450000,2,1100.0,1,32997,113,2.3890020410433643,12.971540487669746,2,1
2418,389900,1,950.0,0,30430,61,2.3883692993120733,12.834681304952548,2,0
2419,849000,2,1300.0,1,204521,101,2.391544868639121,13.617059619240436,2,0
2420,699999,1,750.0,1,70600,77,2.390903565020818,13.437174117244362,1,1
2424,485000,2,750.0,1,31825,128,2.3893943424263626,13.06048797368624,2,0
2425,649000,2,1100.0,1,54324,62,2.39067810572751,13.37700559577791,2,0
2427,439000,2,1300.0,1,32997,113,2.388895805008686,12.948009990259552,2,1
2429,379900,2,1100.0,1,32913,139,2.3883692993120733,12.834681304952548,2,1
2430,588800,2,850.0,1,51181,33,2.390299996134792,13.279367126213993,2,1
2431,334900,2,1100.0,1,26548,2,2.387849629245162,12.727838209334498,2,0
2432,619000,1,650.0,0,70600,77,2.3904829697111447,13.32612021491835,1,1
2434,449000,1,250.0,0,53583,75,2.389599133483921,13.108264453024828,1,0
2435,699000,1,900.0,3,32913,139,2.3910607676875486,13.480037821676143,3,0
2436,459900,2,1300.0,1,36674,6,2.389204368447152,13.017002861746503,3,0
2437,429000,2,1300.0,1,45615,8,2.3888303272945204,12.933621252807452,3,0
2438,729900,2,950.0,1,37379,47,2.3911309676459798,13.499429010990797,2,1
2440,2850000,4,2750.0,1,207903,98,2.394761720038194,14.805051751578022,4,1
2441,449000,1,250.0,0,70600,77,2.389555779996632,13.098070684835283,1,0
2442,549800,1,750.0,1,45212,50,2.389993437411922,13.203021280421783,2,0
2443,575900,1,550.0,0,70600,77,2.3901967870468037,13.253391639810731,1,0
2444,698000,2,750.0,1,70623,82,2.390892738676955,13.434250138552928,2,0
2446,599000,2,750.0,0,70600,77,2.390266013629588,13.270783382522602,1,1
2448,369000,2,1300.0,1,36674,6,2.3880918749760904,12.777052192115912,3,0
2449,755000,1,650.0,1,53803,70,2.3912088937793707,13.521139497361697,1,1
2451,798000,2,1300.0,2,52787,14,2.39132602190693,13.554145793829866,2,1
2452,725000,3,1700.0,1,38255,13,2.3910860609763263,13.487006490992238,3,0
2453,488800,1,550.0,0,32648,74,2.389555779996632,13.098070684835283,1,0
2454,629900,1,750.0,1,70600,77,2.390587776501531,13.35331635561002,1,1
2456,1485900,4,1750.0,0,50580,86,2.3934648081606165,14.253765488895429,5,0
2457,639900,1,550.0,0,53583,75,2.390600521581428,13.356644673128994,1,1
2458,1399000,2,2250.0,0,32648,74,2.3931513957410684,14.137594057133388,3,1
2459,699000,2,850.0,1,54438,17,2.3909304360502817,13.444446876573442,2,0
2461,549900,1,550.0,0,53583,75,2.3905081429271413,13.332624302887524,1,1
2463,399999,2,1500.0,1,31825,128,2.3890538557298404,12.983101310070822,3,1
2465,558000,3,1300.0,2,40442,48,2.3899783440502302,13.199324418540456,4,0
2472,1589000,5,3250.0,3,37108,29,2.3934648081606165,14.253765488895429,4,2
2473,789000,3,2124.0,2,31786,116,2.391357856289128,13.563195629349783,3,1
2474,365000,1,750.0,1,54438,17,2.3881734730968667,12.793859310432293,1,1
2475,299900,1,750.0,1,32913,139,2.388146489112873,12.788288265382835,1,1
2476,249500,2,1300.0,1,33323,136,2.386379316559514,12.449018824140564,3,0
2479,399900,1,750.0,2,28875,55,2.389154997064326,13.005829561148378,1,0
2481,399000,1,750.0,1,50757,79,2.3891048334696143,12.994530005894443,1,0
2482,699900,1,650.0,0,70600,77,2.3909885929267736,13.460263166016729,1,1
2483,385000,1,750.0,1,85099,102,2.388493790852242,12.86099861326992,1,0
2484,858000,3,1750.0,4,36346,46,2.391606867628241,13.635187003832993,4,2
2485,699000,2,950.0,1,57039,104,2.3909304360502817,13.444446876573442,2,0
2486,799900,2,1100.0,1,100516,40,2.3912564039755693,13.534473028231162,2,0
2489,549000,2,850.0,1,45326,51,2.390560876289139,13.346306608889105,2,0
2490,819000,2,850.0,1,53583,75,2.3914026357797185,13.57598352739954,2,0
2491,689800,1,750.0,0,112766,95,2.3910352225686973,13.473020249017498,1,0
2492,818800,2,2250.0,5,33256,127,2.391667308524418,13.652991628466498,3,3
2493,599000,2,1100.0,1,144642,15,2.3905268716088885,13.337474757021274,2,1
2494,565000,2,850.0,1,52787,14,2.3901114086858097,13.232114241363448,2,0
2495,514900,1,650.0,1,54438,17,2.389822922101593,13.16158409055761,1,0
2496,589900,1,750.0,1,70600,77,2.3903329021167994,13.287708309991167,1,1
2498,375000,2,1300.0,1,32913,139,2.3883692993120733,12.834681304952548,2,1
2499,529900,1,550.0,1,70623,82,2.389901671736963,13.180632285528304,1,0
2500,435000,1,550.0,1,52787,14,2.3891048334696143,12.994530005894443,1,0
2503,985000,3,1750.0,4,32483,30,2.3920686372903237,13.77468856344402,3,0
2504,515000,1,750.0,1,44576,37,2.389637622397036,13.117350835580783,1,1
2505,1699000,7,4250.0,2,34200,118,2.3935492827791736,14.286064036015445,4,4
2506,289000,1,750.0,1,30430,61,2.3872044590102046,12.601487417784837,1,0
2507,768000,3,1750.0,2,30414,129,2.3914509714064702,13.589863876431943,4,1
2508,659000,2,1100.0,1,53583,75,2.3907592181538067,13.398478813484644,1,0
2510,949000,2,1100.0,1,54438,17,2.3920178420215787,13.75894020647588,2,1
2511,2849000,6,4250.0,4,123077,39,2.394844892960524,14.845129975145433,4,1
2512,315000,1,1100.0,1,36674,6,2.3875894241168827,12.676076274775909,2,0
2513,999000,3,2750.0,2,39003,23,2.3920686372903237,13.77468856344402,4,0
2514,472000,2,1100.0,1,35786,43,2.389412709431657,13.064734264567692,3,0
2515,400000,2,1100.0,1,35786,43,2.388505987935845,12.863592648446968,3,0
2518,698800,4,1700.0,1,67757,42,2.390903565020818,13.437174117244362,3,0
2520,360000,1,650.0,1,30974,124,2.3879657333332904,12.751299696013495,1,0
2522,516000,1,650.0,0,70623,82,2.3897419972610723,13.142166004700508,1,0
2524,669900,2,1100.0,1,92580,63,2.390903565020818,13.437174117244362,2,0
2526,699999,2,850.0,1,54438,17,2.3908212559471185,13.415032991367148,2,0
2527,589000,3,1500.0,2,31826,117,2.3901967870468037,13.253391639810731,3,2
2529,699000,2,750.0,0,70600,77,2.3909304360502817,13.444446876573442,1,1
2530,428000,1,250.0,0,70600,77,2.389485089277855,13.081541382884074,1,0
2531,555900,1,250.0,0,70600,77,2.390132995586216,13.237476184504834,1,0
2534,698000,3,950.0,1,47384,19,2.390903565020818,13.437174117244362,2,0
2535,998000,2,1100.0,1,70623,82,2.392134641471463,13.795307850646754,2,1
2536,509900,2,1100.0,2,32724,35,2.38970484382879,13.133303317442664,2,0
2537,800000,2,1100.0,1,39740,93,2.3914291184351306,13.583578500616984,2,1
2538,369900,2,950.0,1,29573,132,2.388036379511177,12.765688433465597,2,0
2540,769000,2,1300.0,1,46206,65,2.3917837747246944,13.687677186454389,3,0
2543,585000,1,550.0,1,70600,77,2.390286452688073,13.27594246533263,1,1
2544,2599000,4,2750.0,1,125564,56,2.3945952437238534,14.726788748014885,4,0
2545,479900,1,750.0,0,70600,77,2.389901671736963,13.180632285528304,1,1
2546,1050000,7,2750.0,2,29958,27,2.3922846336610597,13.842833853613165,7,3
2547,749900,2,1500.0,1,67757,42,2.3911309676459798,13.499429010990797,3,0
2548,769000,2,850.0,1,70623,82,2.391264861193176,13.536854296719806,2,0
2549,1168000,2,1100.0,1,72371,38,2.392351415365667,13.864300722133706,2,1
2550,449000,2,550.0,1,36359,53,2.3898308932840244,13.163505320735505,1,1
2553,739900,3,1300.0,1,47384,19,2.3911983201602167,13.518182108460689,2,0
2554,885000,3,2124.0,1,62378,12,2.3917647574348355,13.681979165339753,3,0
2555,375000,1,850.0,1,28875,55,2.388672178757319,12.89921982609012,1,1
2557,549000,2,850.0,1,52787,14,2.3899707676373336,13.197470849891134,2,0
2558,388800,1,1100.0,1,32483,30,2.3885302483295976,12.86876061860541,2,0
2559,499900,1,550.0,0,89330,100,2.3895905127504538,13.106233995474446,1,0
2560,419000,2,950.0,1,29528,22,2.3888632329917456,12.94084150078094,2,1
2561,1269000,3,2124.0,2,92580,63,2.3929155535475206,14.053739746696523,3,1
2562,1199900,4,2250.0,4,34168,26,2.3926727763572506,13.97037526852519,4,1
2563,424900,1,650.0,1,31771,1,2.3889065891910746,12.950388112664518,1,1
2564,439800,2,750.0,1,51181,33,2.388991575602143,12.969212197910156,1,1
2565,679000,2,1300.0,4,29528,22,2.3908212559471185,13.415032991367148,3,1
2567,1877000,3,1700.0,2,125564,56,2.3939492523429142,14.445185315568644,3,0
2568,799000,1,1100.0,1,112766,95,2.3915026360904164,13.604789526648622,2,1
2569,499000,2,650.0,1,34200,118,2.3896672188540484,13.124361380067002,2,0
2570,619900,1,250.0,0,70600,77,2.3904511739845518,13.317930160948304,1,0
2571,889000,2,1100.0,1,54460,94,2.3918436156415317,13.705695691957068,2,1
2573,749900,3,1500.0,1,52787,14,2.3912088937793707,13.521139497361697,3,0
2576,239900,1,850.0,1,29528,22,2.385528782787316,12.301382825334498,2,0
2577,739900,1,650.0,0,56526,76,2.3911457623637,13.503535792943447,2,0
2579,688000,2,750.0,1,45326,51,2.3908429057391496,13.420837010934308,2,0
2580,3288000,5,3250.0,2,45326,51,2.394968094696077,14.905754596961868,4,2
2582,689000,1,850.0,1,111730,105,2.390927761376947,13.443721976215494,1,1
2583,595000,2,950.0,1,67757,42,2.3901967870468037,13.253391639810731,2,0
2584,799900,2,950.0,1,70623,82,2.3915026360904164,13.604789526648622,2,1
2585,509000,2,750.0,1,34200,118,2.3896672188540484,13.124361380067002,2,0
2587,699000,2,1300.0,2,28654,44,2.390848980022168,13.422467969854669,2,1
2588,479000,2,850.0,1,34168,26,2.389982540387801,13.200351668516266,2,0
2590,599000,2,750.0,1,57039,104,2.3908100841078195,13.412043452518782,2,0
2591,599800,2,850.0,1,57039,104,2.3905883847744755,13.353475098367715,1,1
2592,484900,2,850.0,1,30878,137,2.3895294646410563,13.09190416991962,2,0
2593,429900,1,650.0,1,67757,42,2.388917337144617,12.952760593018148,1,0
2595,998000,2,1300.0,3,52787,14,2.3923807133862725,13.87377946608825,2,2
2596,738900,2,750.0,0,70600,77,2.391160471429336,13.507625778194974,1,1
2597,709888,2,1100.0,1,45326,51,2.3909833595061465,13.458835614025542,2,0
2600,479900,2,1100.0,1,30827,115,2.389440054176116,13.071070083016778,3,0
2603,449900,1,650.0,1,26793,121,2.389154997064326,13.005829561148378,1,1
2604,559800,2,1300.0,1,26548,2,2.3901041764806616,13.23032051890942,3,1
2605,329900,1,750.0,1,30430,61,2.3876988864748965,12.697715449879391,1,0
2606,579900,1,750.0,1,70623,82,2.390618625126211,13.36138027787483,1,1
2609,2389000,2,2124.0,1,56526,76,2.394451881679036,14.661378825541885,2,1
2610,449900,1,550.0,1,52787,14,2.3895294646410563,13.09190416991962,1,0
2612,1329000,4,2250.0,1,44576,37,2.3929579547796034,14.068601185646436,3,0
2613,589000,2,650.0,1,67757,42,2.3901967870468037,13.253391639810731,1,1
2615,529990,1,550.0,0,70600,77,2.389862562552923,13.17115354157376,1,0
2616,1488000,2,2250.0,3,54438,17,2.3931373265424387,14.132508684750109,4,0
2617,426900,2,850.0,1,36232,120,2.3890280544651774,12.977337605354071,2,0
2618,448000,1,550.0,1,36359,53,2.3891048334696143,12.994530005894443,1,0
2619,679000,1,1300.0,1,41717,92,2.3913981941870506,13.574712071411344,2,0
2620,1068000,3,2250.0,2,31826,117,2.392438151225213,13.892471599100402,5,0
2621,349000,1,850.0,1,54324,62,2.389862562552923,13.17115354157376,2,0
2625,2099900,5,4250.0,6,38527,31,2.394041280353732,14.48333993053993,4,1
2627,725000,2,900.0,3,44101,18,2.3916271843916106,13.641157170819495,2,1
2630,449000,2,950.0,2,33256,127,2.389440054176116,13.071070083016778,2,1
2631,449900,2,1100.0,1,33256,127,2.3891048334696143,12.994530005894443,2,0
2633,399998,1,250.0,0,53583,75,2.3888413332954404,12.936033799212836,0,0
2635,399000,1,250.0,0,45326,51,2.388493790852242,12.86099861326992,0,0
2636,599900,3,1700.0,1,53203,140,2.390231613543553,13.262125319779487,3,0
2637,599000,1,550.0,1,57465,88,2.390548560130964,13.343104044102228,1,0
2638,849000,2,1300.0,4,39003,23,2.391437882986269,13.58609739363647,2,1
2639,989900,2,750.0,1,70600,77,2.3920574448019907,13.77120960220334,2,1
2641,399999,1,250.0,0,70623,82,2.3884754108289656,12.857094899789448,0,0
2642,725000,2,850.0,1,71204,87,2.3915026360904164,13.604789526648622,1,1
2644,419000,2,1100.0,1,26548,2,2.388774726934224,12.921470435024938,2,0
2645,749000,2,1100.0,1,70623,82,2.3915863777776067,13.62918097977278,3,0
2646,599000,1,550.0,2,70600,77,2.390618625126211,13.36138027787483,1,1
2648,629000,2,850.0,1,45326,51,2.390431918171493,13.312983737012978,2,0
2649,700000,1,750.0,1,58915,73,2.391211769819252,13.521944542353518,1,1
2650,529900,1,550.0,0,58915,73,2.389862562552923,13.17115354157376,1,0
2651,499000,2,850.0,1,29573,132,2.389901671736963,13.180632285528304,3,2
2653,439000,1,650.0,1,33256,127,2.389043560493716,12.98079981308254,1,1
2655,599000,1,550.0,1,70600,77,2.390356832190635,13.29379249303186,1,1
2656,779900,2,850.0,1,70623,82,2.3913351591573098,13.556739829006911,2,0
2657,449900,2,1100.0,1,32997,113,2.3891797804441515,13.011431816697048,2,1
2659,919900,4,1750.0,4,37379,47,2.391894747885445,13.721199878493032,4,0
2663,599900,2,750.0,1,70623,82,2.390736294028498,13.39239051461739,2,0
2665,699900,2,1300.0,4,25989,24,2.3908145585228247,13.41324034075263,3,0
2666,673900,2,650.0,1,58915,73,2.3907791156511737,13.403775836842517,1,1
2669,699000,2,1500.0,1,34200,118,2.39089544946982,13.43498193514614,3,0
2670,799000,1,900.0,1,50580,86,2.392134641471463,13.795307850646754,2,1
2671,495000,2,950.0,1,53203,140,2.3895294646410563,13.09190416991962,1,1
2673,538700,1,650.0,0,70623,82,2.389932584670328,13.188151117942333,1,0
2674,1349000,2,1700.0,1,207903,98,2.3934305192555474,14.24077829336862,2,0
2675,524880,1,250.0,0,112766,95,2.389822922101593,13.16158409055761,1,0
2676,999000,2,950.0,1,56526,76,2.392201922820793,13.816510058297355,2,1
2677,639000,1,750.0,0,56526,76,2.3905299805761464,13.3382808836268,1,1
2678,1195000,3,1500.0,1,54438,17,2.3926330634167505,13.957010120237973,2,0
2679,1224900,4,1300.0,1,39803,107,2.392940210334017,14.0623706358958,3,0
2680,1850000,3,2250.0,2,45737,84,2.393927090636707,14.436087045689384,4,1
2682,538800,1,550.0,0,53583,75,2.3900530308108943,13.217673557208654,1,0
2683,469000,2,950.0,1,37379,47,2.3893244675658982,13.044401835934616,2,0
2684,429999,1,250.0,1,38527,31,2.388895805008686,12.948009990259552,1,0
2688,480000,1,250.0,0,53583,75,2.389538261991175,13.093963902882631,0,0
2691,849000,2,1300.0,2,71204,87,2.3916633262682567,13.651814465293484,2,1
2693,585000,2,950.0,1,45326,51,2.390286452688073,13.27594246533263,2,0
2695,750000,2,750.0,1,165047,96,2.3912088937793707,13.521139497361697,2,0
2698,789000,2,1300.0,4,33256,127,2.39132602190693,13.554145793829866,3,1
2699,539000,1,650.0,1,45326,51,2.38988218279221,13.17590414433236,1,1
2700,749500,2,950.0,1,53803,70,2.3912564039755693,13.534473028231162,2,0
2701,549900,2,1500.0,1,31826,117,2.389993437411922,13.203021280421783,3,0
2704,430000,2,1100.0,1,35786,43,2.388907665613296,12.950625614150018,3,0
2705,799900,2,1500.0,1,34597,72,2.39127982610651,13.541073712262516,2,0
2706,450000,2,650.0,1,52787,14,2.389300818218745,13.038981768465275,1,1
2707,688000,1,550.0,0,56526,76,2.390764918403415,13.399995114002609,1,0
2708,1995000,4,1750.0,1,111730,105,2.394215899700546,14.557447902693651,3,1
2710,435000,2,1300.0,0,30430,61,2.388917337144617,12.952760593018148,3,0
2711,699000,3,1750.0,2,30414,129,2.391184798483604,13.514405465180351,3,2
2712,639900,1,750.0,1,54324,62,2.3905883847744755,13.353475098367715,1,1
2713,539000,2,1500.0,1,31826,117,2.3903335696327432,13.287877815881902,4,1
2715,999000,5,3250.0,6,49709,90,2.3928722432569542,14.038654109278484,7,1
2716,679000,4,1300.0,1,42516,45,2.3908212559471185,13.415032991367148,3,0
2717,541900,2,950.0,1,33256,127,2.389969249964815,13.197099723518344,2,1
2718,545000,1,750.0,1,45326,51,2.390299996134792,13.279367126213993,2,0
2719,995000,3,1750.0,1,39740,93,2.392134641471463,13.795307850646754,3,1
2720,459000,1,250.0,0,53583,75,2.389154997064326,13.005829561148378,1,0
2721,515000,1,650.0,0,53583,75,2.389822922101593,13.16158409055761,1,1
2722,409000,2,850.0,1,30878,137,2.3892190285570933,13.020330651839178,2,0
2723,1998000,3,2250.0,4,100516,40,2.3940704766099365,14.495572498975564,4,1
2724,1125000,2,1300.0,4,52035,52,2.392214511857828,13.820498099475314,3,2
2725,799000,2,1300.0,1,55225,66,2.3920348999631167,13.764217263576723,3,0
2726,1698000,3,2750.0,2,101551,9,2.3935478541798405,14.28551418721001,3,0
2728,564900,1,650.0,1,70600,77,2.390266013629588,13.270783382522602,1,1
2730,1999900,4,2750.0,1,71204,87,2.394476479553498,14.672475823753617,6,0
2731,669900,1,650.0,0,50580,86,2.3905883847744755,13.353475098367715,1,1
2733,999999,3,1500.0,2,44576,37,2.3923832961161877,13.87461685123248,3,1
2734,499900,1,650.0,1,42516,45,2.3895294646410563,13.09190416991962,1,1
2739,259000,1,550.0,1,47384,19,2.386465972794635,12.464583340681674,1,0
2740,2199000,3,1750.0,1,92580,63,2.394270225745537,14.580978400103843,3,0
2741,448888,1,550.0,1,52035,52,2.3890538557298404,12.983101310070822,1,0
2743,998000,2,1750.0,2,64140,16,2.392101880384941,13.785051350479566,2,0
2744,579000,1,550.0,0,53583,75,2.3904955853134893,13.329377546788654,1,0
2745,865000,2,850.0,1,53583,75,2.391714583650688,13.66701054964583,2,0
2747,2888000,6,4250.0,4,45326,51,2.394844892960524,14.845129975145433,4,1
2749,458870,1,550.0,1,67757,42,2.3888413332954404,12.936033799212836,1,1
2750,649900,1,650.0,1,53583,75,2.3908981574547825,13.435713196604688,1,1
2752,435000,1,950.0,0,65274,106,2.3890538557298404,12.983101310070822,2,0
2755,399900,1,250.0,0,70600,77,2.38892804907644,12.955127458028414,0,0
2758,469900,1,550.0,1,38527,31,2.389357274082206,13.051940913107783,1,1
2759,1289000,4,2750.0,3,31786,116,2.3928490718851783,14.03062193758122,4,1
2760,669000,1,650.0,0,70600,77,2.3907073584091303,13.38472764187182,1,1
2762,639000,1,750.0,1,70623,82,2.3907073584091303,13.38472764187182,1,0
2764,668000,3,1500.0,2,31826,117,2.3907189703751364,13.38779984090879,3,0
2765,729000,3,1300.0,0,44101,18,2.3910936004874577,13.489087657196064,2,1
2768,1329000,2,1300.0,1,57465,88,2.3930378243254595,14.096847542856214,3,0
2769,660000,2,950.0,1,39740,93,2.3906485300108926,13.369223455335854,2,1
2771,2280000,4,2750.0,2,85099,102,2.3944230117782745,14.648419680899378,4,1
2778,555000,1,650.0,1,54438,17,2.3899783440502302,13.199324418540456,1,1
2780,475000,1,750.0,1,34059,111,2.3893943424263626,13.06048797368624,1,0
2781,498000,1,650.0,1,38527,31,2.389901671736963,13.180632285528304,1,1
2782,299900,2,1100.0,1,34418,4,2.388036379511177,12.765688433465597,2,0
2784,439900,1,550.0,1,51181,33,2.388970540671,12.96453929221076,1,0
2785,599000,1,650.0,1,70623,82,2.3903335696327432,13.287877815881902,1,1
2786,499999,1,550.0,0,70623,82,2.3896465576520938,13.11946518168944,1,0
2787,1299000,3,2124.0,2,85340,99,2.392729113683425,13.989463865087712,2,1
2788,349900,1,850.0,1,32913,139,2.387744788027794,12.706847933442663,2,0
2791,589000,2,950.0,1,45212,50,2.3903067432850102,13.281075068559147,2,1
2793,1098000,4,1750.0,2,54438,17,2.392351415365667,13.864300722133706,3,1
2794,930000,2,950.0,1,56526,76,2.3918583397634303,13.710150042306449,2,0
2797,465000,1,550.0,1,37379,47,2.3893943424263626,13.06048797368624,1,1
2798,965000,2,1100.0,1,70600,77,2.3919483101001213,13.737549016494562,1,1
2800,315000,1,1100.0,1,29573,132,2.387343015024697,12.628067055589549,2,0
2801,398000,1,250.0,0,53583,75,2.388752216418073,12.916568464424731,0,1
2802,828000,2,1300.0,4,52787,14,2.3918213539805038,13.698976741708323,3,0
2803,639900,1,850.0,0,70600,77,2.3908654752140035,13.426902566922532,1,1
2804,1385000,4,1750.0,6,38527,31,2.3930591381558206,14.104441849816489,2,2
2806,1595000,2,1500.0,1,207903,98,2.393427055447576,14.239470248708605,2,0
2807,498000,3,1500.0,2,30414,129,2.3900456489876314,13.215853720491667,3,1
2808,2595000,2,2124.0,2,207903,98,2.3946393593265527,14.747280860686816,2,1
2809,599000,2,1100.0,1,33256,127,2.3904254694811646,13.311329476916953,2,0
2810,449000,1,650.0,1,45737,84,2.389204368447152,13.017002861746503,2,0
2811,1325000,3,1300.0,1,70600,77,2.3929290400664804,14.058456736574664,2,0
2812,970000,2,1300.0,1,53583,75,2.392085319842531,13.779883380321124,2,0
2814,469000,3,1500.0,1,32291,135,2.389089626653205,12.991115090794375,3,1
2815,1139900,2,1100.0,1,70600,77,2.392494101619133,13.9108207377686,2,1
2816,649913,1,650.0,1,70600,77,2.390689845226352,13.380101573483037,1,1
2817,1299000,4,1750.0,1,53803,70,2.3929290400664804,14.058456736574664,3,0
2818,1279000,3,1300.0,4,42516,45,2.3929842806890016,14.077874822431763,2,1
2820,748000,2,1100.0,0,56526,76,2.391065846355682,13.481435445942784,2,0
2821,498000,1,250.0,0,70600,77,2.39001593011427,13.208541073645382,1,0
2822,499000,1,250.0,0,70600,77,2.3900677375710786,13.221303325259232,1,0
